,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.0,v1.0_bad,v1.0_good,v1.0_goodG2B,v1.0_goodB2G,v1.0_main,0_v1.0_bad,1_v1.0_bad,2_v1.0_bad,3_v1.0_bad,4_v1.0_bad,9_v1.0_bad,5_v1.0_bad,6_v1.0_bad,8_v1.0_bad,10_v1.0_bad,7_v1.0_bad,action_v1.0_bad,0_v1.0_good,1_v1.0_good,goodG2B_v1.0_good,goodB2G_v1.0_good,0_v1.0_goodG2B,1_v1.0_goodG2B,2_v1.0_goodG2B,3_v1.0_goodG2B,action_v1.0_goodG2B,0_v1.0_goodB2G,1_v1.0_goodB2G,2_v1.0_goodB2G,3_v1.0_goodB2G,4_v1.0_goodB2G,5_v1.0_goodB2G,9_v1.0_goodB2G,7_v1.0_goodB2G,6_v1.0_goodB2G,8_v1.0_goodB2G,10_v1.0_goodB2G,action_v1.0_goodB2G,CWE190_Integer_Overflow__int_Environment_preinc_81a.java_v1.1,v1.1_bad,v1.1_good_modify,v1.1_goodG2B,v1.1_goodB2G,v1.1_main,0_v1.1_bad,1_v1.1_bad,2_v1.1_bad,3_v1.1_bad,4_v1.1_bad,9_v1.1_bad,5_v1.1_bad,6_v1.1_bad,8_v1.1_bad,10_v1.1_bad,7_v1.1_bad,action_v1.1_bad,0_v1.1_good_modify,1_v1.1_good_modify,2_v1.1_good_modify,goodG2B_v1.1_good_modify,goodB2G_v1.1_good_modify,0_v1.1_goodG2B,1_v1.1_goodG2B,2_v1.1_goodG2B,3_v1.1_goodG2B,4_v1.1_goodG2B,action_v1.1_goodG2B,0_v1.1_goodB2G,1_v1.1_goodB2G,2_v1.1_goodB2G,3_v1.1_goodB2G,4_v1.1_goodB2G,5_v1.1_goodB2G,9_v1.1_goodB2G,6_v1.1_goodB2G,7_v1.1_goodB2G,8_v1.1_goodB2G,10_v1.1_goodB2G,action_v1.1_goodB2G,Root
7_v1.1_bad,0.0006193257776155359,0.0002819349858484533,0.0002765854880073177,0.0002833845914494796,0.0002819349858484533,0.0004063880701200681,0.0002480708906266108,0.00010787533141779823,9.378399604986326e-05,3.584405715265187e-05,2.068912466333576e-05,7.372407764425832e-06,7.992966698094592e-06,7.785812526581747e-06,6.394729256169661e-06,5.865736268459621e-06,6.688549390324024e-06,4.302531761442062e-06,0.0002339914446756451,0.0001229679148412359,0.00014678290589456726,0.0001614969737038498,0.000253348703714903,0.0001144918967435197,0.00011201406666095397,5.660339759545633e-05,7.427524798670125e-05,0.0002480708906266108,0.00010787533141779823,9.378399604986326e-05,3.584405715265187e-05,2.068912466333576e-05,7.992966698094592e-06,7.372407764425832e-06,6.688549390324024e-06,7.785812526581747e-06,6.394729256169661e-06,5.865736268459621e-06,4.302531761442062e-06,0.003976769665139812,0.011814788513949601,0.0018440441229138254,0.0018618267331367046,0.0018570163319002473,0.002725595957162713,0.029846818619777074,0.04516094378813125,0.10009109936540102,0.13920311803686838,0.29677559597275194,0.3705979449630588,0.1992492424999285,0.36864175318157805,0.16370752987988693,0.1532344962578177,1.0,0.273377884777999,0.001451865977451141,0.0006255556909906069,0.0006514980662225882,0.0007758980376124353,0.00041550550985341284,0.0015035017810413637,0.0006955774226201537,0.0006121800778143582,0.00029140669290959425,0.00030314483297805723,0.00018971604968957736,0.0014864404545820275,0.000673568675345169,0.0005527188660793338,0.00022189633460436566,0.00012569165286994657,5.1691952945042365e-05,4.789659313120477e-05,4.992049675152545e-05,4.345076200638957e-05,4.1714641708785794e-05,3.831490730541577e-05,2.9242913280646894e-05,0.0015659920136413905
action_v1.1_bad,0.0002890749202468313,0.00034216740345305893,0.00033600335848995265,0.00034404258876195284,0.00034216740345305893,0.00049139584727193,0.00010374001662747166,0.00013232015336896185,3.665529204172013e-05,4.343439203830903e-05,8.905550272314448e-06,6.57698288879326e-06,7.226442984230216e-06,4.379038119704915e-06,4.255849213406774e-06,3.29373915705647e-06,4.301860277931127e-06,3.887120377996727e-06,9.521120768910827e-05,0.00015179106482712785,0.0001806108697079753,6.194180300678697e-05,0.00010559280498395074,0.00014088505087857118,4.3031436190175927e-05,7.034257947086043e-05,2.7664252682204744e-05,0.00010374001662747166,0.00013232015336896185,3.665529204172013e-05,4.343439203830903e-05,8.905550272314448e-06,7.226442984230218e-06,6.57698288879326e-06,4.301860277931127e-06,4.379038119704915e-06,4.255849213406774e-06,3.29373915705647e-06,3.887120377996727e-06,0.002114394591847065,0.013996221507526075,0.0022014723134265233,0.002222531702415844,0.0022160907436711242,0.0032435085500161854,0.01644399852100932,0.05343378527148973,0.05057243859510026,0.16026089020252263,0.1375338573028921,0.3760431524378551,0.19244489500858136,0.1686795601783776,0.11815979370052401,0.0947677075315764,0.27337788477799907,1.0,0.0007000164006070932,0.0007589885116823913,0.00027687946945309267,0.00033786077299937853,0.0005088849357035819,0.0007271000206093936,0.000840686168658711,0.00026645191273554254,0.00035688824211231357,0.0001235427192605611,0.00023395900172270783,0.0007208682175081386,0.0008113165045552127,0.00024489283382907976,0.0002643361636396944,5.939613285296707e-05,4.68040066710655e-05,4.2867234727020435e-05,2.9832146673396517e-05,2.9242913280646898e-05,2.889024927017898e-05,2.2904889470975975e-05,2.6414818929904332e-05,0.0018674521986440575
0_v1.1_good_modify,0.04468486132559577,9.726840278208348e-06,3.888511769766274e-06,4.050707205522996e-06,9.726840278208348e-06,6.218433393393323e-06,0.016476666539248792,2.4713521190238427e-05,0.005641225196220357,6.898841593324462e-05,0.0010457168947752584,0.00016221164465709569,0.00016891325208561033,0.0003142469797952197,0.00022390974857065886,0.000240397995018361,0.0002413105157348223,0.00010060368061471015,0.01490934116476265,1.1759821012229582e-06,1.558590146139225e-06,0.00946580680222587,0.016709192816237697,1.2139886730471107e-06,0.006494745084455595,4.0101112701039037e-07,0.003830697139570702,0.016476666539248792,2.4713521190238427e-05,0.005641225196220357,6.898841593324462e-05,0.0010457168947752581,0.0001689132520856103,0.00016221164465709566,0.00024131051573482226,0.0003142469797952196,0.0002239097485706588,0.000240397995018361,0.00010060368061471015,0.2279906697761935,6.342297371775721e-05,1.7255321018233968e-05,1.7475935284792154e-05,6.342297371775721e-05,2.6403157331691276e-05,0.10157806922569135,0.00018663041701981898,0.030220392338872765,0.0004837205738012602,0.005591677005422908,0.0010285907078656088,0.001069088222540191,0.001835850539334424,0.0013685738531710467,0.0014664236661066394,0.001451865977451141,0.0007000164006070932,1.0,4.5965405478590225e-06,0.40891606651430623,0.5243445958470107,2.441191131422492e-06,0.1021830227161865,5.55022521949973e-06,0.03255844672889028,1.695037990304663e-06,0.0133243087884133,8.383387795029019e-07,0.10157806922569135,0.00018663041701981898,0.030220392338872765,0.00048372057380126007,0.005591677005422908,0.001069088222540191,0.001028590707865609,0.001835850539334424,0.001451865977451141,0.0013685738531710467,0.0014664236661066394,0.0007000164006070933,1.6310795362542298e-05
1_v1.1_good_modify,3.4515963903283578e-06,0.0145709121045806,0.014216779972583951,0.014633373566481598,0.0145709121045806,0.020926748640792095,7.535231110917871e-06,0.005551663213174503,2.2023990188327846e-05,0.0017187128537049581,6.664834853673736e-05,0.00020708917221983703,0.00022958097402759814,8.345743988150235e-05,0.0001029240490228618,6.511024804707013e-05,9.988570225644231e-05,0.00012319865852163147,8.54309339446435e-07,0.006190938211087575,0.007506811304375811,4.3171384364109775e-07,1.0343167034721373e-06,0.005843965580523867,2.9640687925458454e-07,0.002690602906591913,1.3815892862571061e-07,7.535231110917871e-06,0.005551663213174503,2.2023990188327846e-05,0.0017187128537049581,6.664834853673737e-05,0.00022958097402759811,0.00020708917221983703,9.988570225644233e-05,8.345743988150238e-05,0.0001029240490228618,6.511024804707013e-05,0.0001231986585216315,1.4906261584741816e-05,0.07702895486398019,0.3108778225091566,0.07720446345591443,0.07702895486398019,0.10622913876540806,5.716526837012091e-05,0.03191677763096503,0.00016022781360788208,0.009523483676832182,0.0004335189826964714,0.0012041710846780664,0.001322259041775017,0.0005331246282352216,0.000639140318686671,0.00043172273153706535,0.0006255556909906069,0.0007589885116823912,4.596540547859021e-06,1.0,1.3896971094446525e-06,1.8460936648603124e-06,0.5399669292244426,4.850275494345151e-06,0.03275377926322771,1.4539719819468715e-06,0.012346613485314928,4.7369964204413744e-07,0.007365456590595264,5.716526837012091e-05,0.03191677763096503,0.00016022781360788208,0.009523483676832178,0.0004335189826964715,0.001322259041775017,0.0012041710846780666,0.0005331246282352215,0.0006255556909906069,0.0006391403186866708,0.00043172273153706535,0.0007589885116823912,0.06357794370310008
2_v1.1_good_modify,0.014949768087795004,3.107083734352743e-06,1.1504571937407033e-06,1.1998570280967813e-06,3.107083734352743e-06,1.8710944606599608e-06,0.006410272987616393,8.92646795478627e-06,0.0023670867167594465,2.8137850944940317e-05,0.0004727554610445282,7.132610821293194e-05,7.448261146347502e-05,0.00014396327207939576,0.00010064634087086493,0.00010842050814732609,0.00010922821962662203,4.153633769924544e-05,0.005976018551162452,3.1728782041281377e-07,4.298199268214455e-07,0.004045700054944051,0.0065291856273219295,3.3463408141962627e-07,0.0027904516731869907,1.0081837030914192e-07,0.0017810003316338745,0.006410272987616393,8.92646795478627e-06,0.0023670867167594465,2.8137850944940324e-05,0.0004727554610445282,7.448261146347502e-05,7.132610821293196e-05,0.00010922821962662206,0.00014396327207939581,0.00010064634087086493,0.00010842050814732609,4.153633769924544e-05,0.07559949861164485,2.1283574971433406e-05,5.49935331449762e-06,5.569673601785126e-06,2.1283574971433406e-05,8.492723009339965e-06,0.03436648754428398,6.672108223436633e-05,0.0133581962046638,0.00018952210489261062,0.0026792647859328824,0.0004411230644678213,0.00045943394735295035,0.000843828908070568,0.0006059980344854821,0.0006510019808986299,0.0006514980662225882,0.00027687946945309267,0.40891606651430623,1.3896971094446527e-06,1.0,0.615984836948268,7.069733547353111e-07,0.03471526320090364,1.6994955507958876e-06,0.014614711040033502,4.89707027105831e-07,0.006653613659298372,2.2704714685017227e-07,0.03436648754428398,6.672108223436633e-05,0.0133581962046638,0.00018952210489261062,0.0026792647859328824,0.00045943394735295035,0.0004411230644678213,0.0008438289080705682,0.0006514980662225882,0.0006059980344854821,0.0006510019808986299,0.0002768794694530927,5.181908734999963e-06
goodG2B_v1.1_good_modify,0.018983256779794355,4.025814447184669e-06,1.5296306641002163e-06,1.5951000414450457e-06,4.025814447184669e-06,2.4765827313596763e-06,0.008036179594742671,1.1171749753693646e-05,0.0028997263569333696,3.426612810725587e-05,0.000571170019940751,8.577907633336525e-05,8.95143662538873e-05,0.0001722844361879678,0.00012065133746001392,0.0001298593141254935,0.00013084786091307503,5.044486974515487e-05,0.007427110788102573,4.3243266508234166e-07,5.826785968407564e-07,0.004936003295029587,0.00817555347317336,4.537002052123203e-07,0.0033996446188741033,1.39684605466175e-07,0.002138830450208457,0.008036179594742671,1.1171749753693646e-05,0.0028997263569333696,3.426612810725587e-05,0.000571170019940751,8.951436625388728e-05,8.577907633336527e-05,0.00013084786091307508,0.00017228443618796783,0.00012065133746001389,0.0001298593141254935,5.044486974515487e-05,0.09490644513477474,2.7289363747787407e-05,7.186785486663676e-06,7.279436053928747e-06,2.7289363747787407e-05,1.1063848627593008e-05,0.04355723587764863,8.374246278865677e-05,0.016558192465570134,0.00023188731968710498,0.003202142576854977,0.000529628901346332,0.0005512224361187703,0.0010014014159115403,0.0007232010429838357,0.0007762200415129575,0.0007758980376124354,0.00033786077299937853,0.5243445958470107,1.8460936648603128e-06,0.615984836948268,1.0,9.49579059578288e-07,0.04395672752909108,2.250812299852716e-06,0.01801003494376869,6.579400177566899e-07,0.007853512402273848,3.0927891607243366e-07,0.04355723587764863,8.374246278865677e-05,0.016558192465570134,0.00023188731968710498,0.003202142576854977,0.0005512224361187703,0.000529628901346332,0.0010014014159115403,0.0007758980376124354,0.0007232010429838357,0.0007762200415129575,0.00033786077299937864,6.7702156794763415e-06
goodB2G_v1.1_good_modify,1.8180914483034425e-06,0.008508700374845312,0.008329162684485759,0.008553440527040003,0.008508700374845312,0.011920616635741933,4.279861246330833e-06,0.0034850416730824586,1.3600923861137959e-05,0.0011219240307333116,4.374769531304376e-05,0.00013944973972970705,0.00015472719786860888,5.5219867951303536e-05,6.879559655524798e-05,4.239956917713679e-05,6.66026133900055e-05,8.272587350458471e-05,4.2235824169196594e-07,0.003965222050796558,0.004737708733229581,2.0404293737121415e-07,5.175438073082233e-07,0.0036923512846136586,1.400915724967095e-07,0.0017953808552403508,6.187891413094441e-08,4.279861246330834e-06,0.0034850416730824586,1.3600923861137959e-05,0.0011219240307333116,4.374769531304376e-05,0.00015472719786860888,0.00013944973972970705,6.66026133900055e-05,5.5219867951303536e-05,6.879559655524798e-05,4.23995691771368e-05,8.272587350458471e-05,8.185684014897503e-06,0.043944637615831145,0.19377731156620318,0.04407904358448575,0.043944637615831145,0.06043799841997166,3.294928337950082e-05,0.019052319826365665,9.77652543259994e-05,0.006389866181164383,0.00028196215003448654,0.0008257922276776071,0.0009105150748039171,0.0003502827397083161,0.0004264975581190201,0.0002779175618060974,0.00041550550985341284,0.0005088849357035819,2.4411911314224913e-06,0.5399669292244426,7.069733547353109e-07,9.495790595782876e-07,1.0,2.5777724225459295e-06,0.019677516938647794,7.475223455500527e-07,0.008449980540128,2.3172303614507804e-07,0.005265015951960254,3.294928337950082e-05,0.019052319826365665,9.776525432599937e-05,0.006389866181164383,0.00028196215003448654,0.0009105150748039171,0.0008257922276776071,0.0003502827397083161,0.00041550550985341284,0.0004264975581190201,0.0002779175618060974,0.0005088849357035819,0.0361793075278568
0_v1.1_goodG2B,0.046505648722521505,1.0209609633588531e-05,4.0969688121342054e-06,4.2680380662728245e-06,1.0209609633588531e-05,6.54955748425738e-06,0.017250353945107832,2.5811064338837237e-05,0.005891914432146246,7.178539676100645e-05,0.0010903890464507556,0.00016860303188000208,0.00017554316311862138,0.00032666182254219994,0.00023268565579304254,0.0002497696048349705,0.000250789724601733,0.0001046343693081437,0.015594442921293568,1.2408435126040778e-06,1.6443801400110318e-06,0.009880466565788422,0.017491044592184046,1.2808237652972897e-06,0.0067773478181145505,4.230888948306054e-07,0.003990142876192847,0.017250353945107832,2.5811064338837237e-05,0.005891914432146246,7.178539676100645e-05,0.0010903890464507556,0.0001755431631186214,0.00016860303188000208,0.00025078972460173296,0.00032666182254219983,0.00023268565579304254,0.0002497696048349705,0.0001046343693081437,0.2343004039448756,6.652139787754928e-05,1.8166866733266977e-05,1.8399901280616753e-05,6.652139787754928e-05,2.7782822615474368e-05,0.10560930734874513,0.00019490636887257198,0.03169634691457055,0.0005027453152496611,0.0058223149764378675,0.0010661802939724739,0.0011079119290343903,0.0019008675182337323,0.001417424914483656,0.0015183061183977387,0.0015035017810413635,0.0007271000206093937,0.1021830227161865,4.850275494345151e-06,0.03471526320090362,0.04395672752909108,2.5777724225459303e-06,1.0,5.855723551511882e-06,0.3724350350006937,1.7897160910073995e-06,0.1705129524597706,8.849650247501714e-07,0.10560930734874513,0.00019490636887257198,0.03169634691457055,0.0005027453152496611,0.0058223149764378675,0.0011079119290343903,0.001066180293972474,0.0019008675182337323,0.0015035017810413635,0.0014174249144836557,0.0015183061183977387,0.0007271000206093938,1.7166190049865874e-05
1_v1.1_goodG2B,4.17363600000314e-06,0.016934635523983426,0.016504299424061706,0.017002133943273493,0.016934635523983426,0.02447476924483503,8.88882817322638e-06,0.0063235850711737505,2.5234991637705326e-05,0.0019309187958157941,7.464762648670091e-05,0.00022978724746408667,0.0002546824214780894,9.318591181111474e-05,0.00011447651041736653,7.314538947423196e-05,0.0001111963683454735,0.00013676683555186175,1.0517416821044047e-06,0.007001821146228152,0.008533829603288384,5.375955875950371e-07,1.2693425726802576e-06,0.006640899869510062,3.690853007055134e-07,0.002997010216742471,1.7415423286002985e-07,8.888828173226381e-06,0.0063235850711737505,2.5234991637705326e-05,0.0019309187958157946,7.464762648670091e-05,0.0002546824214780894,0.00022978724746408667,0.00011119636834547352,9.318591181111475e-05,0.00011447651041736654,7.314538947423198e-05,0.00013676683555186177,1.7798475336872e-05,0.08913446962993005,0.08819721254955631,0.3357545804997555,0.08913446962993005,0.12254439414043072,6.708747332072859e-05,0.03678299447688329,0.00018410903192479599,0.010582368498743546,0.0004860859464461426,0.0013239218735601687,0.001451662494451987,0.000595362249265655,0.0007094408119530603,0.00048600750919825897,0.0006955774226201537,0.000840686168658711,5.550225219499729e-06,0.03275377926322772,1.6994955507958876e-06,2.250812299852716e-06,0.0196775169386478,5.855723551511881e-06,1.0,1.7729834030318356e-06,0.3974113924572835,5.851776713661769e-07,0.24585801805548677,6.708747332072859e-05,0.03678299447688329,0.000184109031924796,0.010582368498743545,0.0004860859464461426,0.0014516624944519874,0.0013239218735601691,0.000595362249265655,0.0006955774226201537,0.0007094408119530603,0.00048600750919825897,0.000840686168658711,0.07350958169263289
2_v1.1_goodG2B,0.01476431828210646,3.171128888711897e-06,1.2041076910857446e-06,1.2556669762490882e-06,3.171128888711897e-06,1.9499140658373986e-06,0.006303986132478751,8.81008122643832e-06,0.002285148801093781,2.7053191593469524e-05,0.0004508355776155007,6.776167027567592e-05,7.071439426858119e-05,0.00013612916826101027,9.532351624945879e-05,0.0001026023641730495,0.00010338350349777433,3.983079980742374e-05,0.005834983301005099,3.400301651398185e-07,4.5830131633409015e-07,0.0038915231034395386,0.0064142483378724115,3.56852634798837e-07,0.0026804579827918,1.0973037343740558e-07,0.001688959036749652,0.006303986132478751,8.81008122643832e-06,0.002285148801093781,2.7053191593469524e-05,0.0004508355776155007,7.071439426858119e-05,6.776167027567592e-05,0.00010338350349777433,0.00013612916826101027,9.532351624945879e-05,0.0001026023641730495,3.983079980742374e-05,0.07214135462854453,2.1508693017693004e-05,5.662883127381491e-06,5.735906745622604e-06,2.1508693017693004e-05,8.718435007263394e-06,0.03378561165589927,6.601951046275256e-05,0.012976754671725297,0.00018286983382765864,0.0025248169356674095,0.00041780818049375046,0.00043484451316337295,0.0007901719264277358,0.0005705746092744992,0.0006124082115605201,0.0006121800778143582,0.00026645191273554254,0.03255844672889029,1.4539719819468717e-06,0.014614711040033502,0.01801003494376869,7.475223455500528e-07,0.3724350350006937,1.7729834030318356e-06,1.0,5.179197130442883e-07,0.4441811346172255,2.43251104006718e-07,0.03378561165589927,6.601951046275256e-05,0.012976754671725297,0.00018286983382765867,0.0025248169356674095,0.00043484451316337295,0.00041780818049375046,0.0007901719264277358,0.0006121800778143582,0.0005705746092744992,0.0006124082115605201,0.00026645191273554265,5.3341745365503966e-06
3_v1.1_goodG2B,1.2641731408856558e-06,0.005891480467083364,0.005768348154425169,0.005922838159419313,0.005891480467083364,0.008240430689234968,2.988509799562288e-06,0.00242373027393848,9.51825477650052e-06,0.0007818608561359239,3.062760397230559e-05,9.749221788409635e-05,0.0001081517982867319,3.865910575756665e-05,4.815473229149394e-05,2.9685337714160505e-05,4.662492009837944e-05,5.791352065978321e-05,2.9303239178049397e-07,0.002760944074318993,0.003296265619615371,1.4146928282170055e-07,3.591226514888782e-07,0.002568904442938763,9.713686365201228e-08,0.0012527104481180908,4.2922308952636764e-08,2.9885097995622883e-06,0.00242373027393848,9.518254776500521e-06,0.0007818608561359239,3.0627603972305596e-05,0.00010815179828673187,9.749221788409638e-05,4.662492009837945e-05,3.8659105757566655e-05,4.815473229149394e-05,2.9685337714160505e-05,5.791352065978323e-05,5.7020748099360786e-06,0.02994539892396172,0.02962986480540586,0.12905738653177806,0.02994539892396172,0.04095885613320022,2.3049978246982987e-05,0.013160931624884343,6.858467733697009e-05,0.004434670564280712,0.00019782715568102227,0.0005766299551702907,0.0006353700148908625,0.00024573410301812317,0.00029901595582174957,0.00019503471040035862,0.0002914066929095943,0.00035688824211231357,1.6950379903046632e-06,0.012346613485314932,4.89707027105831e-07,6.579400177566899e-07,0.008449980540128004,1.789716091007399e-06,0.3974113924572835,5.179197130442882e-07,1.0,1.604485811361517e-07,0.5776668679842111,2.3049978246982984e-05,0.013160931624884343,6.858467733697009e-05,0.004434670564280712,0.00019782715568102227,0.0006353700148908625,0.0005766299551702907,0.00024573410301812317,0.0002914066929095943,0.00029901595582174957,0.00019503471040035862,0.00035688824211231357,0.024599643411217592
4_v1.1_goodG2B,0.0059191146991335935,1.1670658680661978e-06,3.9514794686342023e-07,4.1217684740709714e-07,1.1670658680661978e-06,6.523066043652397e-07,0.0026164500928462647,3.708324305203344e-06,0.001017717551810234,1.2482854091130196e-05,0.00021091382795593232,3.2424787557012864e-05,3.391476366654996e-05,6.591570037706775e-05,4.6015678049872575e-05,4.9673643677628414e-05,4.997512549049445e-05,1.8545988237620743e-05,0.00249163250208757,1.000380970130657e-07,1.3798928936160093e-07,0.0017587373875310242,0.002673549345162323,1.0737612710591917e-07,0.0012171519644749319,3.005889402503242e-08,0.0008057779854734293,0.0026164500928462647,3.708324305203344e-06,0.001017717551810234,1.2482854091130192e-05,0.00021091382795593232,3.391476366654995e-05,3.2424787557012864e-05,4.997512549049444e-05,6.591570037706775e-05,4.6015678049872575e-05,4.9673643677628414e-05,1.8545988237620743e-05,0.030358017579494453,8.257217482761059e-06,1.9918882658006257e-06,2.0163160730148246e-06,8.257217482761059e-06,3.1120119543225133e-06,0.01364177094691358,2.767602244346233e-05,0.005571464459557187,8.396555512636931e-05,0.0012087149565389857,0.00020263738350439724,0.00021146617965542037,0.00039413390208266254,0.0002812550931581855,0.00030292871210024075,0.0003031448329780572,0.00012354271926056114,0.013324308788413303,4.736996420441376e-07,0.006653613659298373,0.00785351240227385,2.3172303614507807e-07,0.1705129524597706,5.851776713661771e-07,0.4441811346172254,1.6044858113615173e-07,1.0,7.116201124708495e-08,0.01364177094691358,2.767602244346233e-05,0.005571464459557187,8.396555512636931e-05,0.0012087149565389857,0.00021146617965542037,0.00020263738350439724,0.00039413390208266254,0.00030314483297805723,0.0002812550931581855,0.00030292871210024075,0.00012354271926056116,1.8821592793438765e-06
action_v1.1_goodG2B,6.305960526352701e-07,0.0033855791253970045,0.0033316927853963042,0.003406533801955887,0.0033855791253970045,0.004702823652032246,1.6654532263195495e-06,0.001433559888113887,5.762531213087756e-06,0.0004810647937309449,1.9376290334453225e-05,6.197619123861735e-05,6.86813899587258e-05,2.458064652092539e-05,3.077173402139794e-05,1.8691568449260327e-05,2.9773981728538596e-05,3.715090094390226e-05,1.3373376379581555e-07,0.0016675212452601834,0.001960561918760363,6.07755442515701e-08,1.663222656320384e-07,0.0015296399109662026,4.17869972488944e-08,0.0007852941263888667,1.734350622777329e-08,1.6654532263195495e-06,0.001433559888113887,5.762531213087756e-06,0.000481064793730945,1.9376290334453225e-05,6.86813899587258e-05,6.197619123861735e-05,2.9773981728538606e-05,2.458064652092539e-05,3.077173402139794e-05,1.869156844926033e-05,3.7150900943902275e-05,2.9925000030785533e-06,0.01755789343612987,0.0174244030204904,0.08031267754612648,0.01755789343612987,0.02424305494970158,1.307329064584638e-05,0.007650044816363228,4.170192541159217e-05,0.002690468449469999,0.000126960171623515,0.0003746812513104582,0.0004125139306484043,0.00015887145404130847,0.0001950202835715942,0.00012428515796353613,0.00018971604968957736,0.00023395900172270783,8.383387795029019e-07,0.007365456590595264,2.2704714685017227e-07,3.0927891607243366e-07,0.005265015951960253,8.849650247501714e-07,0.24585801805548677,2.4325110400671797e-07,0.5776668679842111,7.116201124708495e-08,1.0,1.307329064584638e-05,0.007650044816363228,4.170192541159217e-05,0.002690468449469999,0.000126960171623515,0.0004125139306484043,0.0003746812513104582,0.00015887145404130847,0.00018971604968957736,0.0001950202835715942,0.00012428515796353613,0.00023395900172270783,0.014472939300866914
0_v1.1_goodB2G,0.04623842709900844,3.366661926340186e-05,2.6869149587756166e-05,2.7824316847116483e-05,3.366661926340186e-05,4.211075149451871e-05,0.01712356964044141,3.309645047770867e-05,0.005840316055110113,7.317901606467642e-05,0.0010792537112945277,0.00016704194885616604,0.00017392254121239068,0.00032311112968479096,0.00023024653384083314,0.00024707813299516406,0.00024813000180736605,0.00010375264349820183,0.015470972158573163,9.132020870097664e-06,1.162754768099363e-05,0.00978996992230885,0.01736094143929068,9.060975400447674e-06,0.006714428182148087,3.579351622990201e-06,0.003946651749378214,0.01712356964044141,3.309645047770867e-05,0.005840316055110113,7.317901606467642e-05,0.0010792537112945275,0.00017392254121239065,0.00016704194885616604,0.000248130001807366,0.00032311112968479096,0.00023024653384083314,0.00024707813299516406,0.00010375264349820183,0.2333296097193327,0.00025171247477091585,0.000201902525585707,0.00020416783332818835,0.001268313489980772,0.00030718738586303906,0.10500051698261786,0.00025335578549824916,0.031420791383236966,0.0005144670781635231,0.005757958751268434,0.0010560075317423297,0.0010973801246831174,0.0018784875815688246,0.001401615983346507,0.0015007781959353495,0.0014864404545820275,0.0007208682175081386,0.10157806922569135,5.716526837012091e-05,0.03436648754428398,0.04355723587764863,3.294928337950082e-05,0.1056093073487451,6.70874733207286e-05,0.03378561165589927,2.3049978246982987e-05,0.013641770946913576,1.307329064584638e-05,1.0,0.004343511098829325,0.3549247999330815,0.011383045063413644,0.08313593556274217,0.0234541541296333,0.022437650749826062,0.03599868419326289,0.029846818619777067,0.028882999264983174,0.03097416731914271,0.016443998521009324,0.0001746490686787789
1_v1.1_goodB2G,7.769689712850909e-05,0.01656425667229208,0.016138380887971898,0.016629137943155622,0.01656425667229208,0.023965286772971793,3.30952541369853e-05,0.0061619471541196355,3.236921130046922e-05,0.0018752682287822096,7.37714465796659e-05,0.00022255834797624773,0.00024667072248069994,9.06494326309891e-05,0.00011105013544256346,7.122812491659625e-05,0.00010791752637764352,0.0001323740680882787,2.2705896132819748e-05,0.0068107410464873204,0.008311475002972002,1.3603142895652596e-05,2.5988991418874252e-05,0.006467343497726128,9.432817298254008e-06,0.002904379235123273,5.623868997309614e-06,3.30952541369853e-05,0.0061619471541196355,3.236921130046922e-05,0.0018752682287822096,7.377144657966593e-05,0.00024667072248069994,0.00022255834797624773,0.00010791752637764352,9.064943263098912e-05,0.00011105013544256346,7.122812491659628e-05,0.00013237406808827874,0.0005826827260170331,0.08740152276189049,0.08647224908600055,0.08757529988037649,0.33110959087858344,0.12025642924039184,0.00025335578549824916,0.03594139278414568,0.00023818528926134407,0.010272626848891221,0.0004807090110937595,0.0012787788602496486,0.0014021613252703168,0.0005781536228781413,0.0006866024275392871,0.0004725657604236897,0.0006735686753451689,0.0008113165045552127,0.00018663041701981898,0.03191677763096503,6.672108223436633e-05,8.374246278865676e-05,0.019052319826365665,0.00019490636887257193,0.03678299447688329,6.601951046275256e-05,0.01316093162488434,2.767602244346233e-05,0.007650044816363228,0.004343511098829324,1.0,0.012664860100265497,0.33984465833393873,0.032237197138077545,0.07292128239102234,0.06908231368986954,0.03907992728498823,0.04516094378813125,0.04501461698124695,0.0324278376751958,0.05343378527148973,0.07211085800668181
